"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Int-Tn_2",2963.13458502917,0.383610877996598,0.0632243659182725,6.06745314761205,1.29954510705341e-09,2.18208428418526e-09
"mtlA_2",521.499783686079,0.620127125515727,0.102411987735895,6.05522008922374,1.40225808864888e-09,2.35306180214135e-09
"GPFGEMDG_00563",9604.85272324075,-0.339364708859798,0.0562157066556042,-6.03683079070511,1.57170378153204e-09,2.63573333274621e-09
"ywpJ_2",5159.38361805322,0.345729358388544,0.0573530518026106,6.02809000606324,1.65908652987823e-09,2.78051583308082e-09
"GPFGEMDG_00754",2937.27879086195,-0.404132319020669,0.067082743399391,-6.02438568462508,1.69753133140371e-09,2.84315064533715e-09
"yddE",264.50844577628,-0.797427427146189,0.132759547796313,-6.006554258302,1.89507576174924e-09,3.17201009206355e-09
"hssR",589.341334643517,0.616577196901086,0.102846311081484,5.99513186634937,2.03320388820266e-09,3.40106552042979e-09
"tqsA_3",6170.91637894746,0.34169359575695,0.0572052729086184,5.97311363766732,2.32767639972784e-09,3.8911943846742e-09
"GPFGEMDG_01261",24537.7243597072,-0.296769105611559,0.0496862281330798,-5.97286444881048,2.33123593968109e-09,3.89469077328333e-09
"GPFGEMDG_00652",30.1979159916804,2.52256238633392,0.423389945774696,5.95801202061677,2.553247412623e-09,4.26291087834412e-09
"prkC",30014.5640333646,-0.284872513153331,0.0478911681825297,-5.94833085022241,2.70890625571427e-09,4.51995490340249e-09
"hpt",9383.29481759464,-0.367522592326964,0.0618431373710736,-5.94281933210698,2.80161163347798e-09,4.67170060566756e-09
"yknY_2",5109.92453701337,0.364143134968521,0.0615335732411088,5.91779602237121,3.26284261852536e-09,5.43738785612298e-09
"mraZ",7023.7310312054,0.414299521135238,0.0700232235699455,5.91660166460914,3.28661356343e-09,5.47356295278079e-09
"GPFGEMDG_00212",888.686984098042,0.500323737064818,0.0847856774866094,5.9010407405642,3.61215687893715e-09,6.01195244656228e-09
"ligA_1",8132.91611791689,-0.464870961218643,0.0790589714386574,-5.88005324075511,4.10134540865487e-09,6.82186167345541e-09
"ntpG",2879.32189035698,0.376619744402375,0.0643513947815687,5.85254982709785,4.84093146263717e-09,8.04698694885739e-09
"GPFGEMDG_00693",1584.36576123296,0.420750249445952,0.0719547622181686,5.84742741794111,4.99233553381265e-09,8.29346660689103e-09
"GPFGEMDG_02684",715.004301983732,-0.68206611006581,0.116776641043389,-5.84077520959339,5.19584741999347e-09,8.62614718726076e-09
"GPFGEMDG_02777",78.2875600964675,1.50179470514338,0.257238727482819,5.83813611519162,5.27880245398542e-09,8.75838831170939e-09
"GPFGEMDG_00920",12256.2178080293,-0.380820793559836,0.0652590846296776,-5.8355215326856,5.36225707094452e-09,8.89129250575989e-09
"GPFGEMDG_01275",1612.51479179212,0.56996563064264,0.0977129390160104,5.83306199140373,5.44193379442039e-09,9.01777036639432e-09
"GPFGEMDG_00646",125.954194381864,1.06835681745642,0.183185243979313,5.83211176975078,5.47302362777874e-09,9.06362776810049e-09
"glpO",129.171795532273,1.26404865263475,0.216919057629294,5.82728261153964,5.63371635866517e-09,9.32392358049825e-09
"GPFGEMDG_02769",799.250193291457,0.528564778041738,0.0910141433795857,5.80750154223056,6.34119678461314e-09,1.04882762279169e-08
"hprK",4124.22751220286,0.478201533712428,0.0824203041814656,5.80198700382817,6.5533642352601e-09,1.08324456798411e-08
"GPFGEMDG_02111",9224.92113616434,0.311255109434028,0.0536736568591767,5.79902931247382,6.66998740358769e-09,1.10183540359391e-08
"GPFGEMDG_01141",11618.0342415238,0.347047447437189,0.0598492166729809,5.79869656997306,6.68323323072989e-09,1.10333651282678e-08
"GPFGEMDG_01756",116.25986125741,1.36713419455643,0.235799057043764,5.79787812426534,6.71592289985366e-09,1.1080437470965e-08
"desR",410.809488859839,0.637776948474227,0.110054090928147,5.79512259013276,6.82712929647209e-09,1.1256913625569e-08
"GPFGEMDG_01671",412.025126766998,0.773750842557817,0.133795934468242,5.78306691928279,7.33508664819945e-09,1.20869471289895e-08
"atpF",8510.43408344975,-0.344754322282465,0.0597112212455265,-5.77369404093863,7.75522026320955e-09,1.27713217618218e-08
"GPFGEMDG_02227",4204.38589953476,-0.56216453698112,0.0974292096142901,-5.76997944668399,7.92812016382583e-09,1.30479545872394e-08
"GPFGEMDG_01618",23.9385218124221,-2.90770654410214,0.504836788241002,-5.75969622624658,8.4265447733075e-09,1.38596548565312e-08
"rimM",1697.61033367661,-0.563509942558811,0.0978743346284368,-5.75748427509704,8.53767194121558e-09,1.40337321313785e-08
"GPFGEMDG_02356",2126.61414262717,0.375982285385403,0.0653829810869689,5.75046103947589,8.90004123107567e-09,1.4620315409315e-08
"glnQ_2",352.583765631755,-0.793494846775458,0.138549246066698,-5.72716827627822,1.02120860806303e-08,1.67652626063812e-08
"GPFGEMDG_02654",3620.11297339866,0.406000745678548,0.0709777545243783,5.72011256765106,1.06453502125534e-08,1.74657477513322e-08
"GPFGEMDG_00283",594.575272872097,-0.6092555314666,0.10678933694009,-5.70520942374984,1.1620013031542e-08,1.90530868805197e-08
"rsiV",618.553721621643,0.622868745941681,0.109202185675145,5.70381208114819,1.17157235189935e-08,1.91981559579307e-08
"GPFGEMDG_01628",368.862273840338,-0.647465229550779,0.113544561658205,-5.70230066588128,1.18201097687949e-08,1.93572538374153e-08
"yfmO_2",18.7498909588868,-4.65926509053835,0.820834982905253,-5.67625063206663,1.37679015489808e-08,2.25331541082333e-08
"GPFGEMDG_01303",5218.35930054916,0.441518700094716,0.0778008960738902,5.67498219654683,1.38703080300714e-08,2.26867615313066e-08
"fmnP",1928.36328541622,0.571289371946277,0.100837287250256,5.66545756559734,1.46632711046826e-08,2.39689822801743e-08
"GPFGEMDG_02097",657.266789326086,0.545700152433394,0.0968938617752162,5.63193728101542,1.78196491791379e-08,2.91105475814365e-08
"GPFGEMDG_01176",1167.88251954745,0.591504262775212,0.105036476526876,5.63141760209238,1.78734363679843e-08,2.91804471903154e-08
"yacL",7159.5493723664,0.316461226141436,0.0562010709472873,5.63087536958601,1.79297259287865e-08,2.92543437202155e-08
"pspB_3",2245.24148829467,0.388680176591427,0.0690541605731515,5.62862792575234,1.81648756995132e-08,2.96198003877127e-08
"GPFGEMDG_01603",6523.80678585426,0.382357258881285,0.068138945695848,5.61143491400665,2.00655758152012e-08,3.26990003917252e-08
"GPFGEMDG_02451",725.46532014758,-0.787407550211494,0.140327685681384,-5.61120598824178,2.00921425124811e-08,3.27221940365944e-08
"coaBC_2",1467.78466569646,0.407600221743075,0.0726550356168345,5.61007531388,2.02238582484765e-08,3.29165005725203e-08
"arsC",206.899653551752,-0.90079030839332,0.160590920111223,-5.60922316012292,2.03236818678809e-08,3.30586928237204e-08
"GPFGEMDG_02836",57.9980118755188,-1.61355872012467,0.28771646830439,-5.60815559023756,2.04494151188958e-08,3.32428298470775e-08
"comFA",104.610252286073,-1.1686469720239,0.208480715765566,-5.60553990680858,2.0760677970233e-08,3.37281559430668e-08
"GPFGEMDG_01569",203.397234786917,-0.827372890976685,0.148194829845863,-5.58300780018595,2.36394138438827e-08,3.8381496283856e-08
"GPFGEMDG_02287",423.64012929643,0.62481593248972,0.112146774563232,5.57141241844121,2.52682381109543e-08,4.10010004332488e-08
"aroE",1173.97973709565,-0.49637674510112,0.0891434577034914,-5.56829135742263,2.57249417358465e-08,4.17165467146704e-08
"GPFGEMDG_02422",989.958908849751,0.513644512319461,0.0923201799536098,5.56372953971238,2.64069116126222e-08,4.27962959732967e-08
"patB",1684.91839792522,0.425400447525984,0.0767901342031687,5.53977997226146,3.02851911362936e-08,4.90516557292961e-08
"GPFGEMDG_01906",1309.16970316623,0.386208592181696,0.0697984628781831,5.53319623751217,3.14447326346624e-08,5.08986428796579e-08
"lytR_1",14365.66303413,0.294562104118158,0.0532885658626428,5.52767933138649,3.24494466104435e-08,5.24929157667723e-08
"yccF",210.605129970941,0.805153874890711,0.145751874354421,5.52414079377696,3.31101879331005e-08,5.35291460003142e-08
"GPFGEMDG_00261",180.135976819309,0.865890611834418,0.156775935703188,5.52310919370777,3.33052602448275e-08,5.38117268145722e-08
"dinB_3",1791.95277019644,0.524271543331351,0.0949942601288655,5.51898127971253,3.40970511565019e-08,5.50575025673765e-08
"GPFGEMDG_01430",273.46385465654,-0.725229223208961,0.131518292250604,-5.51428406496536,3.50202579442853e-08,5.651383474829e-08
"yigZ",969.762219314967,0.532580594736688,0.0965858868255599,5.51406227390717,3.50644436861001e-08,5.6550741093753e-08
"GPFGEMDG_00755",1362.20419051261,-0.436857644932101,0.0792794518853857,-5.51035147876231,3.58117873949151e-08,5.77209428667739e-08
"GPFGEMDG_01305",1379.84969369073,-0.446030166911267,0.0810043928678613,-5.50624665058419,3.66564858249831e-08,5.9046543347711e-08
"lacE_2",131.968379803372,-1.0083502984519,0.183452700247034,-5.4965137994375,3.8737279513276e-08,6.23604384397581e-08
"nrnA",3490.20398320583,0.362931500523387,0.0660490481741553,5.49487858729509,3.90979309561213e-08,6.29028567777986e-08
"ugl_1",323.433251576125,0.693191342690675,0.126665375889745,5.47261899963933,4.4343279631191e-08,7.12986187039696e-08
"GPFGEMDG_00052",83.3154643629935,-1.48014691824217,0.271040822169934,-5.46097413073138,4.73529053072749e-08,7.60916158571777e-08
"yfiC",685.76447471952,-0.486805393523948,0.0893895032592998,-5.44588990624358,5.15470135034414e-08,8.2781008973747e-08
"GPFGEMDG_00318",17.1210031385002,-4.52034340667347,0.830566293456042,-5.44248357089476,5.25428078368361e-08,8.43291404665011e-08
"atpG",20892.9421456139,-0.368477545829895,0.0680166838594301,-5.41745826055599,6.04522559885123e-08,9.69648338195424e-08
"kbaY",106.283567530005,1.11530997484378,0.206076451205096,5.41211753367091,6.2283784081077e-08,9.98422230616901e-08
"GPFGEMDG_01362",456.160689445,-0.579379389296842,0.10712260243892,-5.40856342271179,6.3532289274524e-08,1.01782103529778e-07
"uvrC_1",852.089884086028,0.438317886767575,0.0812393500755253,5.39538888925239,6.83752947351477e-08,1.09474747696045e-07
