"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GPFGEMDG_01738",182.355221613667,-1.81572710544756,1.91435103243214,-0.948481796016651,0.342884235843063,0.92770794638634
"GPFGEMDG_01425",544.184982436643,0.477327966788611,0.503261408162305,0.948469242916137,0.34289062353772,0.92770794638634
"ubiE_2",132.250496659068,2.7646169991184,2.91559256609844,0.948217879022076,0.343018547054303,0.92770794638634
"yheH",11904.2261402634,0.293606325173362,0.310255671532676,0.946336689746666,0.343976885457254,0.92770794638634
"ntpJ_2",1238.0187762031,-0.430268004555172,0.454671736273485,-0.946326701724794,0.34398197823481,0.92770794638634
"GPFGEMDG_00238",2877.95282025317,0.367285690104667,0.388332919474797,0.945801068324067,0.344250060588134,0.92770794638634
"repN",86.6263448658108,2.8384663723868,3.00397278099383,0.94490415836848,0.344707808368746,0.92770794638634
"GPFGEMDG_01655",57.747381083794,2.5583606102081,2.71189702361671,0.943384128500628,0.345484458384454,0.928040482730264
"GPFGEMDG_01369",1537.75290407755,-0.490026445494303,0.521129532241442,-0.940316015840896,0.347055486770015,0.930206005593594
"GPFGEMDG_00649",595.80522055537,-0.792001515347324,0.843223128577662,-0.939254971199926,0.347599851492047,0.930206005593594
"betI",244.915266378761,-2.20534237297326,2.3545794217407,-0.936618383992711,0.348954892019246,0.932076882630354
