"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"pheT_1"	9886.49586569485	-1.29882252667148	0.0547396200465866	-23.7272842881647	1.88580782072568e-124	9.14676850625861e-124
"epsJ_2"	2535.58819336145	-1.30095746206985	0.068587663633883	-18.9678054790478	3.14775722636089e-80	1.13066845654425e-79
"iscS_1"	3494.60989042249	-1.30634415096184	0.0560444686755692	-23.3090647807551	3.58764081009912e-120	1.68641264005585e-119
"yciC"	1111.56585024308	-1.31370148264535	0.079448146650898	-16.5353320124365	2.04249674250214e-61	6.07562995865382e-61
"aroK"	980.915547154586	-1.32114417492245	0.088318379563293	-14.9588815086406	1.36297532278233e-50	3.61639619616287e-50
"udk"	6402.66638069047	-1.32280951157505	0.0665324931084891	-19.882157571009	5.80816883284445e-88	2.22257314884977e-87
"hslO"	3718.5474130788	-1.32370319479259	0.0677011608019304	-19.5521491672097	3.9550326720027e-85	1.47274199497802e-84
"metP_2"	2547.89880015831	-1.32574188704916	0.0762324517083153	-17.3907811875418	9.69044174379587e-68	3.08111540204616e-67
"tuf_1"	401378.418855155	-1.32796634722697	0.052805216459075	-25.1483932133139	1.47156577950399e-139	7.80904070447589e-139
"rsmG"	2347.87464975226	-1.32971508132183	0.0691066813750498	-19.2414836722562	1.66377276284533e-82	6.1205940043803e-82
"patA_2"	3534.04741993636	-1.33200883737065	0.0803382582232088	-16.5800064232143	9.72184243733501e-62	2.91463898268922e-61
"infC"	66178.2164654711	-1.33529611572165	0.0452971434912338	-29.4785942954674	5.41616898110813e-191	3.6499227248795e-190
"mltG"	12042.8896226085	-1.33908891376959	0.0503481276448339	-26.5965980545651	7.43186691131852e-156	4.27122011544834e-155
"misCA"	7800.52449128415	-1.34712709045185	0.0610351666482115	-22.071326489797	5.96166917704237e-108	2.61660580882868e-107
"spxA_4"	51.4862537322749	-1.35281517569557	0.339439337041764	-3.98544018935885	6.7355142450412e-05	8.89695420225304e-05
"sle1"	8909.36437407888	-1.35412956191239	0.054274402369644	-24.9496908817141	2.15193481314681e-137	1.12239613713102e-136
"endA"	3608.04108284161	-1.37368510740005	0.0580289768769562	-23.6723992275926	6.94089826974507e-124	3.35586922692754e-123
"typA"	28943.86343955	-1.3763460659427	0.0482693297071382	-28.5138839568175	7.88162283837492e-179	5.00154649285208e-178
"yfdH"	1941.1813413268	-1.37662011215307	0.0844175714366285	-16.3072697866757	8.76225730705538e-60	2.57127512112627e-59
"gmuE_4"	235.355224261201	-1.37830026851746	0.17010596165825	-8.10259825747037	5.37976610332619e-16	9.26853368254048e-16
"epsJ_4"	1381.61805770849	-1.38087500349231	0.0747794960132595	-18.4659576101912	3.88079546269044e-76	1.35250606171111e-75
"recU"	1099.57931125664	-1.38209301741693	0.0884698627181165	-15.6221901442367	5.14089730493236e-55	1.43399021893992e-54
"pglA"	1638.89186008464	-1.38283529017988	0.0783407921143637	-17.6515357179588	9.9026424678142e-70	3.20887754861298e-69
"rpsR"	14726.5251787275	-1.38392035544479	0.0989272472085747	-13.9892738805011	1.81253029810065e-44	4.54026915132777e-44
"rplGA"	5720.88150832021	-1.38520603869157	0.0759367391308572	-18.2415791690045	2.413827639155e-74	8.31732917292549e-74
"ispD"	4947.22355350561	-1.38529088402845	0.0628410919143517	-22.0443477639839	1.08228642736843e-107	4.73655812897159e-107
"ywqE"	1411.06095909376	-1.38741391925078	0.0796569186931142	-17.4173686606675	6.09148505979648e-68	1.94493328009854e-67
"leuS"	24916.5015418025	-1.3951932897825	0.0456720603239785	-30.5480698677832	5.99842023182462e-205	4.32966540903739e-204
"pdhB"	6617.77750206814	-1.40384462221462	0.0569179246647717	-24.664367692301	2.58079512406912e-134	1.31897683689841e-133
"der_2"	13811.1740540029	-1.412470374776	0.0535582686134264	-26.3725921569822	2.82684538962589e-153	1.6004778915986e-152
"murI"	1682.50784859902	-1.4203376474139	0.0715359846608646	-19.8548696037021	1.00021818224901e-87	3.79883364480109e-87
"pheA"	3787.84916631897	-1.4290505492874	0.0659391039934132	-21.6722773398643	3.74755643152724e-104	1.59428168860782e-103
"cysS"	7119.89512872094	-1.43185689034512	0.0579612374860178	-24.7036977202313	9.75978903359236e-135	5.02167523586526e-134
"tdk"	2844.35742077059	-1.43843021008263	0.0706749699418615	-20.3527530505625	4.38918233836286e-92	1.72286719106357e-91
"nusG"	5865.26202975266	-1.43924592647061	0.055747145001871	-25.8173925574539	5.65644150749973e-147	3.12129000576887e-146
"dagK_1"	2556.36330856325	-1.46064929005618	0.076769046355317	-19.0265394635193	1.02822678530953e-80	3.71087534129484e-80
"arcB"	4466.2622883399	-1.46225601926078	0.0768752504605296	-19.0211545393475	1.13946544350827e-80	4.10261435097658e-80
"mnmE"	5217.06175796201	-1.46286587421927	0.066483119379424	-22.0035685430251	2.66189892501919e-107	1.15172501784211e-106
"dnaJ"	7697.21682022037	-1.47158253050545	0.0817383003594472	-18.0035861283402	1.82603305883913e-72	6.05892886407842e-72
"agrA_1"	1003.03928723783	-1.47656143933561	0.127153936070589	-11.6123927026207	3.56498004007692e-31	7.72327823760618e-31
"uppP"	1700.82884695971	-1.48163404673368	0.109852254560216	-13.4875160520399	1.8523678801899e-41	4.4427657976838e-41
"cggR"	8280.56132468387	-1.4837402470616	0.0710822419345313	-20.8735713264104	9.31109570952177e-97	3.7714890334047e-96
"yodC_2"	543.676563262962	-1.4856411915748	0.123097747761174	-12.0687926350784	1.5438270180624e-33	3.43749787793718e-33
"def_1"	1718.1612673668	-1.48785325047555	0.0805394701363626	-18.4735912460864	3.36907322746344e-76	1.17685745996028e-75
"gpmA_1"	78604.519917461	-1.49191670998353	0.0837979296800405	-17.8037418785882	6.61010025092581e-71	2.16033963136481e-70
"fus"	159472.949690658	-1.49282173496429	0.0494534063136816	-30.1864289285831	3.56974666569217e-200	2.52870891713915e-199
"dltC"	1524.38060174915	-1.49946667390619	0.0971844023017656	-15.4290877794383	1.04334482063661e-53	2.86308857987307e-53
"aroF"	2220.17689154113	-1.50400067495036	0.0621459041388302	-24.2011230794956	2.16497172392505e-129	1.07753331226727e-128
"xerC_2"	88.5597788322989	-1.51202696793774	0.244050616958082	-6.19554659104774	5.80831074542988e-10	8.8726752911632e-10
"pta"	7768.89745852519	-1.5154815682099	0.0510409088408379	-29.6915082945654	9.88375079946585e-194	6.72006806588682e-193
"rpsF"	17046.9456010105	-1.51622556197234	0.0578998400951478	-26.1870423041014	3.73313250857366e-151	2.08262300753029e-150
"groS"	3627.97318784017	-1.52666324649335	0.0745209363110038	-20.4863669468942	2.84874527099823e-93	1.13280392891131e-92
"nusA"	16593.1659565174	-1.5297655202507	0.0492274879368219	-31.0754333476041	5.17334271292003e-212	3.8812812570331e-211
"topB_2"	6880.25092009427	-1.53772778964435	0.0609159666336945	-25.2434275383194	1.33733084133095e-140	7.17167208220788e-140
"trpS2"	4889.91512849051	-1.54478950883091	0.0583205523599258	-26.4879094302336	1.33580131010656e-154	7.59113953467275e-154
"glsA"	74.9748802613241	-1.5452069592335	0.278386169940781	-5.55058808978263	2.84710203371806e-08	4.18142371972287e-08
"znuA_3"	1981.70687488574	-1.5482610240279	0.0806151269256222	-19.2055893611179	3.32330778848404e-82	1.21668215429356e-81
"yfnB_2"	682.870692279532	-1.55740111797762	0.105454267236564	-14.7684978407172	2.33867401483446e-49	6.15164166596353e-49
"glxK"	142.132298409231	-1.5613168731395	0.191466693035458	-8.15450900826055	3.50601284554733e-16	6.04717730891119e-16
"trmFO"	7651.01850425725	-1.56381853231738	0.0519204323630327	-30.1195206038157	2.6901815329449e-199	1.89682707160884e-198
"wecA"	7730.98657802902	-1.57208446535521	0.0533972665450828	-29.4412910448874	1.627456881757e-190	1.09190168762815e-189
"rsmF"	2148.47701720269	-1.59089739254822	0.0720031033763797	-22.0948447767892	3.54285710019495e-108	1.55947149236905e-107
"yhhX"	3490.7343485993	-1.5960503461603	0.0803996341879668	-19.851462786869	1.07039206796469e-87	4.05524159082146e-87
"rpmA"	73102.2938771353	-1.60690389611154	0.0582667808671151	-27.5783881003533	2.02148245462736e-167	1.23148711135899e-166
"rimI_2"	914.50767182629	-1.60779320711841	0.0955187750841337	-16.8322217878344	1.41684195365218e-63	4.33303272171139e-63
"menA"	286.642420999073	-1.62565301707807	0.147516281113842	-11.0201599769419	3.05515619178598e-28	6.42679955813543e-28
"hosA"	531.709221867014	-1.62780661740111	0.101916256537296	-15.9720016482888	2.00254939132795e-57	5.7221064221247e-57
"ctpE_1"	8982.06083853958	-1.62875926718833	0.0530668137734572	-30.6926146751813	7.14165333310184e-207	5.2041808738345e-206
"cysM"	8365.88907772491	-1.63061551580915	0.0777866149254213	-20.96267484287	1.43776246807948e-97	5.88632322280929e-97
"ldh"	86104.9353838383	-1.63537493594395	0.0640225522835155	-25.5437322883023	6.44570279158054e-144	3.50600191127756e-143
"znuA_1"	382.546739541177	-1.63814160975103	0.136562072479551	-11.9955825216135	3.74771183276543e-33	8.29617023445022e-33
"thrB"	1834.51749453493	-1.64579080202919	0.0725655062600972	-22.6800705576306	7.04760400430077e-114	3.19449431504466e-113
"ccpA_1"	2895.87291005054	-1.65390427458638	0.0757974927047549	-21.8200393650044	1.49730415511628e-105	6.38765890263891e-105
"amt"	47.8731752055162	-1.65689564677586	0.364763077213581	-4.54238860860826	5.56203878694833e-06	7.58369299241031e-06
"rnpA"	2081.54141377717	-1.66704733791853	0.0843783647341933	-19.7568102104138	7.00968609443263e-87	2.64251285193587e-86
"ribF"	1731.08808436579	-1.67113497794163	0.0811914577884068	-20.5826453109978	3.92657849295617e-94	1.57373132757164e-93
"ywlC"	2885.82400578984	-1.67184777908528	0.0727805766096557	-22.9710708126414	9.07474723501639e-117	4.17548037429908e-116
"rplS"	18749.9663397819	-1.67301400359825	0.100088177843143	-16.7154007561231	1.01237102806347e-62	3.07752709728676e-62
"thrS"	18136.4401793739	-1.673067724947	0.0547618442530604	-30.5517052569591	5.36725532126059e-205	3.89253802584756e-204
"hisS"	8532.85675852635	-1.67953648647626	0.063149012301129	-26.5964015156296	7.47087188467706e-156	4.27749544374555e-155
"pheT_2"	15947.7357948578	-1.68337674675809	0.0488992280985033	-34.4254257626946	1.0503682512053e-259	9.14120483763245e-259
"pimA"	748.921922909696	-1.69372563161138	0.100910087466668	-16.7845026610529	3.1687273755806e-63	9.67128615833519e-63
"pdhA"	9444.99673420736	-1.69482295095017	0.0565304606145295	-29.9807030143774	1.75160400568439e-197	1.21258768211696e-196
"tcyP"	34738.0216633151	-1.69513057808232	0.0446670131777719	-37.9503901757613	0	0
"tsaD"	5199.81351095047	-1.70587661151702	0.0594954645774611	-28.6723807206518	8.43386675857441e-181	5.41973800561554e-180
"prmC_2"	1722.16692047932	-1.71825099631556	0.0722060767855733	-23.7964873983967	3.63148928342842e-125	1.77267890341714e-124
"thiO"	1442.17137431718	-1.71990476147832	0.074833645517845	-22.9830412453739	6.88903629492279e-117	3.17939462944467e-116
"prfC"	8690.93253535136	-1.72298861481765	0.0507082414015531	-33.9784730685785	4.63357949723174e-253	3.94242546049382e-252
"ytlR"	1193.12560165022	-1.72402286278077	0.085370140400121	-20.194682294072	1.09025764738387e-90	4.23587346164702e-90
"por_1"	194.826334831704	-1.73150422283902	0.1758194090874	-9.84819726005497	6.9784388880865e-23	1.34704213264331e-22
"metB"	9997.29724570451	-1.738645383427	0.0678546445637956	-25.6230858565969	8.43822192451632e-145	4.62281006871883e-144
"aldC"	2343.47422838854	-1.741807478682	0.0662248493716727	-26.3014185038985	1.8473863558442e-152	1.0420627481299e-151
"recJ"	19093.1959821357	-1.74929303763183	0.0507991511804871	-34.4354776995519	7.42863201828292e-260	6.50218768037062e-259
"nirC"	1295.77042978304	-1.74984140128531	0.0858047651561241	-20.3932893249161	1.91806400720512e-92	7.54835008520257e-92
"cshA"	29693.1524103626	-1.75066155023593	0.0485987376779119	-36.022778242481	3.68097729599631e-284	3.46057309987802e-283
"dprA"	322.048407142523	-1.75097656226075	0.140242820887023	-12.4853204690692	8.9781110104568e-36	2.04695554924038e-35
"paiA"	480.057663872769	-1.75417881027598	0.11607861922883	-15.1119889427519	1.35002512432576e-51	3.61351188813379e-51
"frmB"	1691.78356739296	-1.77615386030867	0.0880674914062703	-20.1680987155064	1.86678642682532e-90	7.21602976663697e-90
"glcK"	7538.69372558563	-1.79092955374163	0.0771094977459111	-23.2257971598135	2.49902082003274e-119	1.16748733402143e-118
"ygaZ_1"	561.297066424076	-1.79560480138816	0.135000479625884	-13.3007290519573	2.29222276769121e-40	5.42932391165429e-40
"uxuA_1"	220.549720167008	-1.80759117954984	0.160184077551665	-11.2844622710196	1.56596254523482e-29	3.34496627825054e-29
"pnuC"	2631.59660840849	-1.81169997854866	0.0624001887934797	-29.0335656602688	2.48146215355016e-185	1.64315950428561e-184
"ulaB_1"	16.1028875515902	-1.82149325200347	0.529559110947426	-3.43964104166704	0.000582486189008872	0.000745484425092868
"rimP"	6343.93226848008	-1.83002477766045	0.0640506336392311	-28.5715327652834	1.5175024950807e-179	9.67011004187408e-179
"pdp"	10511.3538645338	-1.83875383520622	0.0646505521443404	-28.4414250801907	6.22109393723879e-178	3.91517606050193e-177
"rplW"	22946.0131109517	-1.84294593018109	0.0557135304296468	-33.0789651269417	5.96467535700426e-240	4.83202157910505e-239
"kfoC"	20953.9117371951	-1.85090667079321	0.0468921109724756	-39.4716004975686	0	0
"gltC_1"	815.838714746963	-1.85773830589598	0.0964252529721059	-19.2660972995673	1.03449209441569e-82	3.81484614962491e-82
"rsmA_1"	7836.96160699846	-1.86534071113906	0.0589251108916442	-31.6561255959141	6.24548089526188e-220	4.82835908806286e-219
"rpsG"	65218.2359852222	-1.86824540909801	0.0494794380562695	-37.7580159049782	0	0
"glyS"	13182.4904200197	-1.87027685330267	0.0559460137694121	-33.4300288312091	5.02183413298193e-245	4.13419101866567e-244
"nhaK"	5607.4352646593	-1.8837370855153	0.0610381834576487	-30.8616177416606	3.91262226662008e-209	2.90679205466458e-208
"yodC_1"	424.653667238075	-1.89114914382115	0.122933879468941	-15.3834659085898	2.11325985510614e-53	5.76791175506567e-53
"rpmI"	15201.3557989625	-1.89175754387603	0.0524461300088937	-36.0704887768693	6.5839685263178e-285	6.22818886060994e-284
"ybiT_1"	11330.0831900038	-1.89419815701314	0.0487182692083461	-38.8806537628114	0	0
"xerC_1"	2672.99808130778	-1.89532944653455	0.0654672049036514	-28.9508227718584	2.74013717970179e-184	1.79880557098527e-183
"rpsP"	22267.7052283943	-1.89662844403803	0.102316134508192	-18.5369438862663	1.0396419296249e-76	3.64832870695558e-76
"yidC"	6032.5404215375	-1.90173419891359	0.0624440033630809	-30.4550332536489	1.02750213233636e-203	7.38153654503906e-203
"dltA"	2967.6747832383	-1.91746599707615	0.0717099456914036	-26.7391918734365	1.64930353809861e-157	9.55090984229729e-157
"ydcP_1"	5153.21498289696	-1.93110374858896	0.078565356473444	-24.5795836138247	2.08860447833156e-133	1.06031487349966e-132
"hslV"	4203.6874655546	-1.93833784821631	0.0724386828378598	-26.758325417856	9.87914838001417e-158	5.74272632929831e-157
"alaS"	24790.783653907	-1.94457437028902	0.0484550633258591	-40.1314999262679	0	0
"tagH"	5804.35603741526	-1.9453217720994	0.0573709011205872	-33.9078127430934	5.11029044111179e-252	4.29998471923384e-251
"mro_2"	299.851844204673	-1.94573978775059	0.176484109317342	-11.0250140665746	2.89473243496946e-28	6.09775587615281e-28
"rpmE2"	28730.1847802779	-1.95334868994545	0.0816520580462032	-23.9228347292868	1.77242103822052e-126	8.73591340197363e-126
"lhpI"	158.009000420657	-1.95467092545635	0.180149190420875	-10.8502898119594	1.9879401640271e-27	4.13046776236462e-27
"tig"	45801.0195948023	-1.954807643161	0.0459249547210661	-42.5652601082329	0	0
"rplC"	63597.8324702012	-1.9572773080708	0.078072797582698	-25.069901024074	1.05942894059234e-138	5.56382853973151e-138
"nanE_1"	597.091127161832	-1.97569196768933	0.12915134001188	-15.2974949195849	7.94565741060186e-53	2.16093504220475e-52
"grpE"	7837.11349626312	-1.97989583999535	0.058274372523958	-33.975412419608	5.14184054765537e-253	4.35056841893285e-252
"rplD"	36859.7084204363	-1.98088658644476	0.069032028787684	-28.6951813706244	4.38177340400371e-181	2.827729192499e-180
"tsaB"	1370.56652346567	-1.99087561964285	0.0945334574365017	-21.0600106420536	1.85133227317562e-98	7.64113564240237e-98
"rimI_1"	2214.88865925117	-1.99467129069201	0.0814817942132263	-24.4799627935565	2.41484475583859e-132	1.21781740501397e-131
"natA_1"	104.097813931894	-2.00082477990957	0.218558830213782	-9.15462796882867	5.4545427751541e-20	1.0057225964358e-19
"tgt"	1945.59440131159	-2.01669501732259	0.0864406772860313	-23.3303935212049	2.17973452343e-120	1.03097381341115e-119
"tsf"	60745.516257401	-2.01830414104487	0.0507580493799293	-39.7632329394232	0	0
"mgtA"	2432.83406353422	-2.02664084909558	0.0668961153361987	-30.2953443396574	1.32020543986602e-201	9.3956676865231e-201
"dus_1"	3330.20148242149	-2.030640070576	0.0688164985277596	-29.5080411531963	2.27028883210146e-191	1.53673328501801e-190
"hrcA"	7692.76557785286	-2.03252794994312	0.0574366376296424	-35.3873073672779	2.67677470225754e-274	2.44115441409475e-273
"ileS"	13963.2255901507	-2.04466985695275	0.0514515064671536	-39.7397471395335	0	0
"rplB"	58633.9061984615	-2.04800418952719	0.0649893601801554	-31.5129150964091	5.78025648554493e-218	4.40166531374246e-217
"gadC_2"	47.7355976000417	-2.04952620079331	0.32077208050311	-6.38935345488538	1.66588598013265e-10	2.58365004861714e-10
"ybbH_2"	555.480677761356	-2.05500478272412	0.130235249834389	-15.7791748803594	4.32808888870811e-56	1.21842502356792e-55
"puuR"	626.268532349979	-2.06378675847346	0.10084819753327	-20.4642899819068	4.48162135516764e-93	1.77285956465463e-92
"rpmH"	1323.83215573045	-2.07504682609896	0.132170962010577	-15.6997179602348	1.51915953267601e-55	4.25308817695876e-55
"arcC1"	1084.89279698179	-2.08227730041495	0.0927458127391495	-22.451442700399	1.23885220802269e-111	5.54932915534871e-111
"fba"	211604.304647767	-2.0839600379673	0.0646500143471633	-32.2344868599205	5.80396489851387e-228	4.58001996913815e-227
"rplT"	23663.8701558557	-2.08467189985013	0.0580814435318614	-35.8922191509678	4.03986712069766e-282	3.77467338946168e-281
"cmk"	3978.62936273662	-2.09119657204541	0.0679198007959081	-30.7892035538979	3.65524835894515e-208	2.68934456554273e-207
"bceA_1"	2935.7575716257	-2.10263871470034	0.0901620731016146	-23.3206562623136	2.73668051748506e-120	1.29039146381726e-119
"greA"	19840.4243033877	-2.10641926940371	0.0523091070320232	-40.2686910352756	0	0
"rpsD"	46546.0516897336	-2.10675293720298	0.0740010485737189	-28.4692308799417	2.81721226875535e-178	1.78033787772382e-177
"rplQ"	99983.5330766213	-2.11701941063024	0.048491501034629	-43.6575351445281	0	0
"galK_2"	2295.18662155758	-2.12313528360614	0.0785047474903232	-27.0446737487799	4.41217107858739e-161	2.60454905142969e-160
"apt"	7574.06530107124	-2.12984058729995	0.0603728845713801	-35.2780988091068	1.27272708439458e-272	1.14696056185381e-271
"gla"	16240.7504806658	-2.13901991161119	0.0589746806193756	-36.2701398150248	4.78478363274177e-288	4.58316067463252e-287
"rpsL"	61567.5053245921	-2.14619312876025	0.0479171985071791	-44.7896203372303	0	0
"rlmCD_2"	5495.78449025877	-2.14755547327883	0.0534982351711279	-40.1425480001223	0	0
"rplF"	46520.4700391408	-2.15525953433072	0.0446639179744697	-48.2550486404414	0	0
"zosA"	5109.43452507003	-2.15767611241022	0.0628381992765984	-34.3370137472059	2.20083283049429e-258	1.89371096092814e-257
"rpsC"	84032.8342711592	-2.17109013135391	0.0688463406661099	-31.5353018090421	2.85199336372975e-218	2.18270647887457e-217
"pyrG"	7462.92129510304	-2.17733988481978	0.0509334720880163	-42.7487032703602	0	0
"rpsM"	34745.0929386634	-2.18102934421204	0.0529399756864625	-41.1981553812795	0	0
"topA"	12025.4976586623	-2.18154636511975	0.0507591626747858	-42.9783757288694	0	0
"cfa"	7305.98840426885	-2.20520929712784	0.0638766453012669	-34.5229353659264	3.6325089906772e-261	3.19786774150368e-260
"metN2"	2201.09650228731	-2.21113076137968	0.082712971820711	-26.7325754679997	1.96894001008026e-157	1.13586955884554e-156
"rpoA"	90951.605473778	-2.21383366401091	0.0709622767256019	-31.1973314014627	1.15804446331728e-213	8.73119662194164e-213
"rplP"	43769.7130452887	-2.21726382891209	0.0623953215810044	-35.5357384613129	1.37990005763425e-276	1.27368956834968e-275
"glcU_1"	11045.5644967949	-2.24452987357003	0.0777307406134365	-28.8757042047538	2.4107495215852e-183	1.57578176883016e-182
"rplU"	64969.595142974	-2.26515230527132	0.0602246350345455	-37.6117232420255	0	0
"ackA"	8495.89327769549	-2.27577964129908	0.0524866286067149	-43.3592269442874	0	0
"rpsT"	10601.7612999701	-2.28261618759732	0.0849313759041251	-26.8760062261802	4.19028815036211e-159	2.45454186653904e-158
"cdaR_2"	11.9512819180093	-2.28872179398734	0.648602078996067	-3.52869944162053	0.000417607134541433	0.000536722080933842
"rplV"	32148.4375538146	-2.29513789560867	0.0543150573891602	-42.2560152917507	0	0
"prsA_3"	1516.01934055494	-2.3030609377554	0.092528243374627	-24.890356217299	9.4627400078533e-137	4.90195681359203e-136
"rpsE"	65336.5736398251	-2.32047190380393	0.0487039856732889	-47.6443944314923	0	0
"ribZ_1"	353.131829622091	-2.33930303620182	0.15218464456276	-15.3714787909309	2.54297930245279e-53	6.92836758074348e-53
"murJ_3"	6604.7327622968	-2.34499222205698	0.0628643706537268	-37.3024051250558	1.50018386525039e-304	1.53340941394385e-303
"ybiT_3"	2534.80118801943	-2.34519923209846	0.0646879528726466	-36.2540338340206	8.58417824126537e-288	8.17106466340448e-287
"rpmC"	19241.5760999232	-2.3525500223695	0.103564434476908	-22.7158100582691	3.12647487820368e-114	1.42137947447887e-113
"sacY"	1053.25447955477	-2.35534207947739	0.0938751723114785	-25.0901492000712	6.37054843399549e-139	3.35721289445506e-138
"rpsJ"	13480.1698015085	-2.36626942025536	0.0623574996866882	-37.9468296859968	0	0
"rplA"	46203.8369980915	-2.37023854234224	0.0596452997622116	-39.7388989877106	0	0
"rpsK"	34405.2876451026	-2.37219980525156	0.063804103825428	-37.179423626763	1.46764418382955e-302	1.48027953110755e-301
"rplX"	69306.3373947474	-2.3793325739564	0.0533758185892921	-44.5769758074253	0	0
"ptsG_2"	1556.81655913887	-2.38733150799585	0.0846408390106206	-28.2054329316879	5.01587960574656e-175	3.14369738253169e-174
"rplN"	37243.4657764351	-2.39668887300859	0.0514547814362436	-46.5785453967629	0	0
"rpsQ"	63214.207275829	-2.41435866344692	0.0611630546838219	-39.4741347685751	0	0
"rplE"	40654.0953166161	-2.42555110019581	0.0530760204552588	-45.6995660072228	0	0
"yhdG"	7539.02982063852	-2.42857793144643	0.0842012752519805	-28.8425314721027	6.28659904580589e-183	4.09166254135144e-182
"rsfS"	8662.63683597226	-2.43047111476222	0.0614528643325099	-39.5501681030098	0	0
"rplR"	46564.0315906941	-2.43719501463751	0.0491207746151964	-49.6163799070774	0	0
"rpmD"	16455.8743733153	-2.44527824020759	0.0565773743122759	-43.2200728635973	0	0
"sttH"	239.741676143626	-2.44819236482782	0.166608430692857	-14.6942886062054	7.01311264228717e-49	1.84154664727644e-48
"pbpX_1"	831.541674533616	-2.45980925213943	0.104309504680178	-23.581832352492	5.92096664233869e-123	2.84467892627187e-122
"rplK"	54872.3911254335	-2.46129471006778	0.0576863760148938	-42.6668284627952	0	0
"rpsS"	31575.9718229713	-2.46133154738316	0.0564202711142011	-43.6249507273927	0	0
"infA"	24036.5422985802	-2.46832786453359	0.0642567680386344	-38.4135078665878	0	0
"alsS"	3238.59516952683	-2.47344497054886	0.0726206095854934	-34.0598210985404	2.90413924966751e-254	2.48483375126046e-253
"prsA_1"	14211.1517346124	-2.48444176067579	0.0616497244059375	-40.299316576288	0	0
"nadD"	12216.7113160268	-2.48615223441845	0.0685219603232361	-36.2825614254265	3.04800785246564e-288	2.93804807550961e-287
"nfo_2"	3357.53183005766	-2.50611138835677	0.0728980156787527	-34.3783210698177	5.31746902880637e-259	4.60142348345006e-258
"treB"	2677.05633262952	-2.5152648445946	0.0905714225201114	-27.7710648083956	9.70233972999014e-170	5.98245482136639e-169
"rpmJ"	37303.1044020972	-2.52497597095156	0.0606238357585644	-41.6498880243626	0	0
"rpsH"	46814.5309633786	-2.52534251000826	0.072545815108602	-34.8103127138042	1.69822814087221e-265	1.5037217782258e-264
"folA_2"	2065.37690771821	-2.53462121016759	0.0715968054273633	-35.4013170704805	1.62963099001854e-274	1.49513734807122e-273
"pbuG"	4214.76027946274	-2.55522292727463	0.0670454559651096	-38.1117987862499	0	0
"secY"	151575.693777188	-2.56777076393578	0.0486648558980764	-52.7643761920042	0	0
"ygaZ_2"	3219.4721417302	-2.58384245133219	0.0922225581569798	-28.0174666911106	9.95536724228653e-173	6.18858135102138e-172
"rplO"	53520.4597024832	-2.586549278609	0.0667674478527567	-38.7396757221147	0	0
"treA"	4782.61424436593	-2.58798445077415	0.0561703469575322	-46.0738555296943	0	0
"rpsN1"	30972.3131744941	-2.61939452279187	0.0667554161142092	-39.2386816720677	0	0
"rpsB"	50326.542805291	-2.62308003093145	0.0619423154125655	-42.3471420701742	0	0
"pheS"	5993.0395579894	-2.67284486356842	0.0579270851023297	-46.1415391236546	0	0
"tagG"	2393.72762276783	-2.72576319862565	0.0908869515271922	-29.990698915786	1.2975335771974e-197	9.02348693183399e-197
"rplJ"	191176.799663829	-2.74210496067519	0.0719888356046317	-38.0906975039164	0	0
"rpmGA_2"	1821.81729279334	-2.75359302008414	0.116432374612809	-23.6497196698176	1.18818103526393e-123	5.72658138198406e-123
"adk"	47722.3505401915	-2.78069876143409	0.0471546192207103	-58.9698062965762	0	0
"der_1"	19401.4757777604	-2.81754425335822	0.0476040652241863	-59.1870513597797	0	0
"dxs"	4895.91034283949	-2.86050174667623	0.0610738858053425	-46.8367405963549	0	0
"rplL"	92484.6181560154	-2.93467450924802	0.0485904956642555	-60.3960603638552	0	0
"sigH"	89.2653202645652	-2.93629790540152	0.273418429837034	-10.7392098884909	6.66120085625126e-27	1.36909701809321e-26
"dauA"	4584.21041024343	-2.94036185748886	0.0752397147135591	-39.0799176828747	0	0
"rpsI"	52703.1360525089	-2.95591765182454	0.0585925361840132	-50.4487063427552	0	0
"nhaC_4"	340.985223361492	-3.01597940725268	0.14713668246785	-20.4978075940491	2.25213855494247e-93	8.97907596643294e-93
"nupC"	3272.97415142002	-3.02586597827965	0.0707398732710823	-42.774546212208	0	0
"glyQ"	2794.51317450119	-3.05242416507814	0.0676947480659389	-45.0910041367595	0	0
"nhaC_3"	282.993416082206	-3.09253395069886	0.1899552483155	-16.2803290676256	1.36134930165367e-59	3.96431163751155e-59
"bcr"	368.170043955821	-3.11778886602053	0.170920350397191	-18.2411799342518	2.43152362944039e-74	8.3593916199497e-74
"fabZ_2"	7707.17834056633	-3.12192547381398	0.0636712259473598	-49.0319673818599	0	0
"hrtA_1"	66.4119459478571	-3.15081721058637	0.318719702446279	-9.88585640110356	4.79464403633449e-23	9.31408528997121e-23
"prmC_1"	7286.7793628307	-3.3428742154079	0.0698541245954056	-47.8550727644187	0	0
"ydfK"	195.392078485558	-3.38104134809479	0.197580015367474	-17.1122638178081	1.20234226000815e-65	3.76783387241239e-65
"fabI"	12193.2143956416	-3.50810916482396	0.0780295172814285	-44.9587449345776	0	0
"gph_1"	11963.7779104962	-3.53025017668748	0.059592452390481	-59.2398875205778	0	0
"rplM"	50511.1569646744	-3.8539808787366	0.0607570467807075	-63.4326565056216	0	0
