"degA_1"	
"murB"	
"ribZ_2"	
"act"	
"rlmN"	
"obg"	
"ydcP_2"	
"uppS"	
"nodM"	
"acuR"	
"mgtE"	
"cbh_2"	
"zur"	
"trmB"	
"zitB"	
"acpP"	
"gap_2"	
"ctpE_2"	
"xylF"	
"soj_3"	
"ykuT"	
"drrA"	
"truB"	
"iscS_2"	
"rfbA"	
"epsJ_3"	
"aroA"	
"ntcA"	
"liaS"	
"mapZ"	
"soj_1"	
"pyk"	
"pyrH"	
"padC"	
"mrnC"	
"yvdM_2"	
"natA_4"	
"mnmG_1"	
"dnaK"	
"yycJ"	
"dtxR"	
"thlA"	
"pfkA"	
"bcrC"	
"lacR_2"	
"bceB_1"	
"epsJ_1"	
"tpiA"	
"tetA"	
"trmL"	
"rmd"	
"murJ_2"	
"azoR"	
"manR_1"	
"pheT_1"	
"epsJ_2"	
"iscS_1"	
"yciC"	
"aroK"	
"udk"	
"hslO"	
"metP_2"	
"tuf_1"	
"rsmG"	
"patA_2"	
"infC"	
"mltG"	
"misCA"	
"spxA_4"	
"sle1"	
"endA"	
"typA"	
"yfdH"	
"gmuE_4"	
"epsJ_4"	
"recU"	
"pglA"	
"rpsR"	
"rplGA"	
"ispD"	
"ywqE"	
"leuS"	
"pdhB"	
"der_2"	
"murI"	
"pheA"	
"cysS"	
"tdk"	
"nusG"	
"dagK_1"	
"arcB"	
"mnmE"	
"dnaJ"	
"agrA_1"	
"uppP"	
"cggR"	
"yodC_2"	
"def_1"	
"gpmA_1"	
"fus"	
"dltC"	
"aroF"	
"xerC_2"	
"pta"	
"rpsF"	
"groS"	
"nusA"	
"topB_2"	
"trpS2"	
"glsA"	
"znuA_3"	
"yfnB_2"	
"glxK"	
"trmFO"	
"wecA"	
"rsmF"	
"yhhX"	
"rpmA"	
"rimI_2"	
"menA"	
"hosA"	
"ctpE_1"	
"cysM"	
"ldh"	
"znuA_1"	
"thrB"	
"ccpA_1"	
"amt"	
"rnpA"	
"ribF"	
"ywlC"	
"rplS"	
"thrS"	
"hisS"	
"pheT_2"	
"pimA"	
"pdhA"	
"tcyP"	
"tsaD"	
"prmC_2"	
"thiO"	
"prfC"	
"ytlR"	
"por_1"	
"metB"	
"aldC"	
"recJ"	
"nirC"	
"cshA"	
"dprA"	
"paiA"	
"frmB"	
"glcK"	
"ygaZ_1"	
"uxuA_1"	
"pnuC"	
"ulaB_1"	
"rimP"	
"pdp"	
"rplW"	
"kfoC"	
"gltC_1"	
"rsmA_1"	
"rpsG"	
"glyS"	
"nhaK"	
"yodC_1"	
"rpmI"	
"ybiT_1"	
"xerC_1"	
"rpsP"	
"yidC"	
"dltA"	
"ydcP_1"	
"hslV"	
"alaS"	
"tagH"	
"mro_2"	
"rpmE2"	
"lhpI"	
"tig"	
"rplC"	
"nanE_1"	
"grpE"	
"rplD"	
"tsaB"	
"rimI_1"	
"natA_1"	
"tgt"	
"tsf"	
"mgtA"	
"dus_1"	
"hrcA"	
"ileS"	
"rplB"	
"gadC_2"	
"ybbH_2"	
"puuR"	
"rpmH"	
"arcC1"	
"fba"	
"rplT"	
"cmk"	
"bceA_1"	
"greA"	
"rpsD"	
"rplQ"	
"galK_2"	
"apt"	
"gla"	
"rpsL"	
"rlmCD_2"	
"rplF"	
"zosA"	
"rpsC"	
"pyrG"	
"rpsM"	
"topA"	
"cfa"	
"metN2"	
"rpoA"	
"rplP"	
"glcU_1"	
"rplU"	
"ackA"	
"rpsT"	
"cdaR_2"	
"rplV"	
"prsA_3"	
"rpsE"	
"ribZ_1"	
"murJ_3"	
"ybiT_3"	
"rpmC"	
"sacY"	
"rpsJ"	
"rplA"	
"rpsK"	
"rplX"	
"ptsG_2"	
"rplN"	
"rpsQ"	
"rplE"	
"yhdG"	
"rsfS"	
"rplR"	
"rpmD"	
"sttH"	
"pbpX_1"	
"rplK"	
"rpsS"	
"infA"	
"alsS"	
"prsA_1"	
"nadD"	
"nfo_2"	
"treB"	
"rpmJ"	
"rpsH"	
"folA_2"	
"pbuG"	
"secY"	
"ygaZ_2"	
"rplO"	
"treA"	
"rpsN1"	
"rpsB"	
"pheS"	
"tagG"	
"rplJ"	
"rpmGA_2"	
"adk"	
"der_1"	
"dxs"	
"rplL"	
"sigH"	
"dauA"	
"rpsI"	
"nhaC_4"	
"nupC"	
"glyQ"	
"nhaC_3"	
"bcr"	
"fabZ_2"	
"hrtA_1"	
"prmC_1"	
"ydfK"	
"fabI"	
"gph_1"	
"rplM"	
"gadC_1"	
"DNPH1"	
"emrB"	
"gmk_2"	
"marR"	
"fabH"	
"ahpF"	
"yfmO_2"	
"ddc"	
"accA"	
"accD"	
"ahpC"	
"yvdD"	
"cfiB_1"	
"accB"	
"fabF"	
"fabZ_1"	
"glcR_1"	
"fabG_1"	
"fruA_2"	
"fabD"	
"acpA_1"	
"lacC_2"	
"lacS"	
